"Zoltan, Anne","Annie: the female experience / Anne Zoltan","HQ29 .Z64 1973"
"Benson, Walter Roderick","Bridgehead carbon stability in some 9-sustituted-9,10-dihydro-9,10-ethanoanthracenes / by Walter Roderick Benson","T 1958 .B443b"
"Greenway, John","Anthropology in Australia / by John Greenway","T 1958 .G855a"
"Beck, Frances Olson","Thomas Mann's artistic development : a consideration of the earliest novellas / by Frances Olson Beck","T 1958 .B388t"
"Groves, James D","The synthesis and structure of some fluorine-containing silicon compounds / by James D. Groves","T 1958 .G919s"
"Barnes, Ronald E","Residence hall housing in selected colleges and universities in the United States / by Ronald Emon Barnes","T 1958 .B263r"
"Blomster, Wesley Verne"," Wagner und kein ende  : Thomas Mann's experience and its expression in his work / by Wesley Verne Blomster","T 1958 .B621w"
"Blanchard, Thornton","Calculation of parachute opening shock forces / by Thornton Blanchard, Jr","T 1958 .B592c"
"Binner, Paul Raymond","Permeability and complexity : two dimensions of cognitive structure and their relationship to behavior / by Paul Raymond Binner","T 1958 .B515p"
"Bly, Robert Stewart","Elimination reactions of vinyl chlorides and ethylene dichlorides/ by Robert Stewart Bly, Jr","T 1958 .B629e"
"Gunther, Charles Frederick","The spiritual tradition of the brush / by Charles Frederick Gunther","T 1958 .G958s"
"Capretta, John Patrick","An experimental modification of food preference in chickens / by John Patrick Capretta","T 1958 .C174e"
"Groves, I. Norris","A comparative winter bird population study of bluff and bottom woodland communities in the lower Illinois River Valley / by I. Norris Groves","T 1958 .G9192c"
"Callas, George Pete","The design and construction of a drag rake to determine the profile drag of an airfoil / by George Pete Callas","T 1958 .C131d"
"Hales, James Howard","The creation of a work of sculpture / by James Howard Hales","T 1958 .H137c"
"Harrison, John William","The imagery of Byron's romantic narratives and dramas / by John William Harrison","T 1958 .H247i"
"Britt, Lois Gwendolyn","Protein nitrogen accumulation in chick embryos cultivated In Vitro / by Lois Gwendolyn Britt","T 1958 .B777p"
"Harwood, C. Edwin","An analysis of literary criticism in America between 1899 and 1914 / by C. Edwin Harwood","T 1958 .H266a"
"Brigham, Don L","Imagery and meaning in art / by Donald Logan Brigham","T 1958 .B768i"
"Hayes, Charles F","A study of the value of anthropology in the United Nations technical assistance program / by Charles Franklin Hayes III","T 1958 .H326s"
"Higgins, Robert Price","Life history of Macrobiotus islandicus richters with notes on other Tardigrades from Colorado / by Robert Price Higgins","T 1958 .H535l"
"Breeding, Barbara Ann","A study of the relative effectiveness of two methods of spacing archery practice / by Barbara Ann Breeding","T 1958 .B745s"
"Hollenbeck, E. Irene","A report of an Oregon school camp with program emphasis upon outdoor science experiences / by E. Irene Hollenbeck","T 1958 .H721r"
"Hopwood, Robert Frank","Marsilius of Padua : the relation of the Defensor pacis to the Italian city-states / by Robert Frank Hopwood","T 1958 .H779m"
"Hough, Charles Merrill","Leadville, Colorado, 1878 to 1898 : a study in unionism / by Charles Merrill Hough","T 1958 .H815l"
"Hovey, Donald Eugene","The development of curiosity under an experimental method of teaching the educational psychology course / by Donald Eugene Hovey","T 1958 .H824d"
"Jeffres, David","A comparative and critical study of Une fille pour du vent by André Obey / by David Jeffres","T 1958 .J369c"
"Johanson, Leonard Carl","A projected dimension for painting / by Leonard Carl Johanson","T 1958 .J599p"
"Johns, Elden Thomas","The effectiveness of the LIFO method of inventory valuation / by Elden Thomas Johns","T 1958 .J621e"
"Bly, Ruta Kramins","Rearrangements of the bicylclo[2.2.2.]octane system / by Ruta Kramins Bly","T 1958 .B6293r"
"Johnson, Joann Marlene","The relationship between skill as measured by a combination of selected basketball tests and judges' ratings of basketball playing ability / by Joann Marlene Johnson","T 1958 .J633r"
"Cohen, Jules Bernard","The hydraulic jump in open channel expansions / by Jules Bernard Cohen","T 1958 .C6595h"
"Christopher, Robert Arthur","A theoretical and experimental investigation of the properties of rubber isolators / by Robert Arthur Christopher","T 1958 .C466t"
"Kagle, Joseph Louis","The life force / by Joseph Louis Kagle, Jr","T 1958 .K119l"
"Bogart, Cloman Dale","A digital program for the simulation of missile dynamics in pitch during the first few minutes of flight / by Cloman Dale Bogart","T 1958 .B6335d"
"Karimata, Masahiko","Linear programming and general equilibrium / by Masahiko Karimata","T 1958 .K146l"
"Clark, Wesley G","The syntheses of some 9,10-dihydro-9,10-ethanoanthracenes containing halogen / by Wesley Gleason Clark","T 1958 .C549s"
"Holness, Reginald Leopold","Some observations of the respiration of rat heart homogenates in the presence of emetine, succinate, oxalacetate, fumarate, and malate / by Reginald Leopold Holness","T 1958 .H74s"
"Foral, Ralph Francis","Shear lag in an axially loaded stiffened cylinder / by Ralph Francis Foral","T 1958 .F74s"
"Chappell, Berkley Warner","The layman critic / by Berkeley Warner Chappell","T 1958 .C368l"
"Flynn, Thomas M","Fractional distillation of hydrogen isotopes on a pilot plant scale / by Thomas M. Flynn","T 1958 .F679f"
"Cates, Lindley A","The synthesis of some alkyl and alkylamine esters of N,N'-diphenylphosphorodiamidic acid / by Lindley A. Cates Jr","T 1958 .C283s"
"Keeler, Roger Norris","Poisoning and reactivation of ortho-parahydrogen conversion catalyst / by Roger Norris Keeler","T 1958 .K245p"
"Kehtel, Carmen Helene","The development of a test to measure the ability of a softball player to field a ground ball and successfully throw it at a target / by Carmen Helene Kehtel","T 1958 .K262d"
"Carpenter, Regan","A study of the effectiveness of the problem method and the textbook-discussion method in elementary science instruction / by Regan Carpenter","T 1958 .C227s"
"Cohen, Mendel Fisher","Friedrich Nietzsche's philosophy of challenge / by Mendel Fisher Cohen","T 1958 .C66f"
"Corson, Mary Wickham","A follow-up study of 116 hemiplegic patients / by Mary Wickham Corson","T 1958 .C818f"
"Cowie, James Edward","The areal distribution of the eastern Shoshone / by James Edward Cowie","T 1958 .C839a"
"Crabbs, Geraldine B","A survey and evaluation of the physical education programs for girls in the small secondary schools of South Dakota / by Geraldine B. Crabbs","T 1958 .C84s"
"Cropley, Jean Bowman","The use of granular ion-exchange resins in electrolytic membranes  / by Jean Bowman Cropley","T 1958 .C883u"
"Dackawich, Samuel John","An analysis of the  personal  and  institutional  values of a modern midwestern community / by Samuel John Dackawich","T 1958 .D117a"
"Dakin, Ralph Eugene","Cultural occasions and group structures : a photographic analysis of American social situations / by Ralph Eugene Dakin","T 1958 .D149c"
"D'Amelio, Alice Lorraine","A study of the relative effectiveness of two types of release used in archery / by Alice Lorraine D'Amelio","T 1958 .D182s"
"Dean, John Wyman","An experimental investigation of the thermal characteristics of condensing and boiling nitrogen films / by John Wyman Dean","T 1958 .D345e"
"DeSanto, Jerome S","Sources of the philosophy of Marsilio Ficino / by Jerome S. DeSanto","T 1958 .D451s"
"DeTata, Richard A","The use and acceptance of trading stamps in Boulder, Colorado / by Richard A. DeTata","T 1958 .D48u"
"De Turk, Jacqueline Ann","An analysis of the determinants of job satisfaction by selected vocationally handicapped individuals / by Jacqueline Ann De Turk","T 1958 .D486a"
"Dierenfield, Richard Bruce","An examination of the current relationship between religion and American public schools / by Richard Bruce Dierenfield","T 1958 .D565e"
"Dinnerstein, Albert J","Dimensions of stimulation and dimensions of experience / by Albert J. Dinnerstein","T 1958 .D617d"
"Douglas, William Alan","Beginnings of professional dentistry in Colorado, 1859-1932 / by William Alan Douglas","T 1958 .D747b"
"Dusek, Wesley Allen","Effects of various growth substances on Azolla caroliniana Willd. / by Wesley Allen Dusek","T 1958 .D944e"
"Eckert, Patricia","The development of an experimental film on an approach to modern dance composition / by Patricia Eckert","T 1958 .Ec57d"
"Elliott, Rodney Duanne","United States senators : a sociological and historical study of a political elite / by Rodney Duanne Elliott","T 1958 .El58u"
"Erb, Lee Harvey","Experimental investigation of the critical speeds of convertiplane and helicopter rotors with hinged blades and anisotropic flexible supports / by Lee Harvey Erb","T 1958 .Er19e"
"Whitlock, Herbert P","The story of the gems : a popular handbook / by Herbert P. Whitlock","QE392 .W5 1942"
"Kmie'c, Z. (Zbigniew), 1952-","Cooperation of liver cells in health and disease / Z. Kmie'c","QL801 .E67 vol. 161"
"Klapper, Lisa","Humic substance redox detection using fluorescence spectroscopy / by Lisa Klapper","T 2001 .K664"
"Chekhov, Anton Pavlovich, 1860-1904","The personal papers of Anton Chekhov  introd. by Matthew Josephson","PG3456.A16 K6 1948"
"","World Jewry and the State of Israel / edited by Moshe Davis","DS132 .W67 1977"
"Jerritts, Christine M","Pricing options to avoid arbitrage / by Christine M. Jerritts","T 2001 .J486"
"Mill, Anna Jean","Mediaeval plays in Scotland by Anna Jean Mill, M. A","PR8585 .M5 1924a"
"Cagnat, René, 1852-1937","Cours d'épigraphie latine / par René Cagnet","CN510 .C3 1898"
"Cagnat, René, 1852-1937","Cours d'épigraphie latine / par René Cagnat","CN510 .C3 1914"
"Mosher, Joseph A. (Joseph Albert), b. 1880","The exemplum in the early religious and didactic literature of England","BV4208.G7 M6"
"Athanasius, Saint, Patriarch of Alexandria, d. 373","Life of St. Antony. English; The life of Antony and the letter to Marcellinus / Athanasius   translation and introd. by Robert C. Gregg   pref. by William A. Clebsch","BR1720.A6 A8313 1980"
"","The lives of the desert fathers / translated by Norman Russell   introduction by Benedicta Ward","BR1706 .H5713 1981"
"Steele, E. D","Gladstone and Ireland : the ultimate triumph of morality / by E.D. Steele","AS122 .L262 v. 14 pt. 1"
"Coe, Richard N","Unbalanced opinions  a study of Jean Genet and the French critics, followed by A checklist of criticism in French, by Richard N. Coe","AS122 .L262 v. 14 pt. 2"
"Kochan, Stephen G","UNIX Shell programming / Stephen G. Kochan and Patrick H. Wood","QA76.76.O63 K64 1990"
"Stuke, Horst","Philosophie der Tat  Studien zur  Verwirklichung der Philosophie  bei den Junghegelianern und den wahren Sozialisten","HN5 .I5 Bd. 3"
"Balser, Frolinde, 1924-","Sozial-Demokratie, 1848/49-1863  die erste deutsche Arbeiterorganisation  Allgemeine Arbeiterverbrüderung  nach der Revolution","HN5 .I5 Bd. 2"
"Conze, Werner","Staat und Gesellschaft im deutschen Vormärz, 1815-1848  sieben Beiträge von Theodor Schieder [et al.]","HN5 .I5 Bd. 1"
"Glenn, Joel Kingston","Frequency estimation using wavelets / by Joel Kingston Glenn","T 2001 .G487"
"","The Gothic / edited by Fred Botting for the English Association","PR13 .E4 n.s. vol. 54"
"Wippel, John F","Metaphysical themes in Thomas Aquinas / by John F. Wippel","B21 .S78 vol. 10"
"Kriegh, James D","Predictions of maximum probable error for solar observations / by James D. Kriegh","T 1958 .K894p"
"Langer, Steven","The use of personal data in predicting turnover among secretaries at the University of Colorado / by Steven Langer","T 1958 .L262u"
"Lawson, Kenneth Douglas","An analysis of the construction and use of a city market map for Denver, Colorado, as of 1955 / by Kenneth Douglas Lawson","T 1958 .L445a"
"Lee, Soo Jai","A comparison of the esthetic concepts in occidental and oriental painting / by Soo Jai Lee","T 1958 .L515c"
"Lindsay, James Edward","A cicular loop antenna with non-uniform current distribution / by James Edward Lindsay, Jr","T 1958 .L645c"
"Lott, Albert John","Group composition, communication, and consensus : an investigation according to Newcomb's theory of communication / by Albert John Lott","T 1958 .L916g"
"Lundin, Herbert James","Geography of tourism in Vilas and Oneida counties, Wisconsin / by Herbert James Lundin","T 1958 .L972g"
"McCarty, Patrick Fargo","Big Ed Johnson of Colorado : a political portrait / by Patrick Fargo McCarty","T 1958 .M127b"
"McCullen, John Douglas","Analysis of longtitudinal polarization of electrons emitted in beta decay and subsequent circular polarization of bremsstrahlung / by John Douglas McCullen","T 1958 .M139a"
"McFarlane, H. B","A high-voltage capacitator-bank fuse, 1000 volt attenuators, and a 100,000 ampere shunt for making measurements by means of cathode-ray tube displays / by H. Bruce McFarlane","T 1958 .M164h"
"McNiel, Guy Brett","A pre-first-grade oral-English program as related to the scholastic achievement of Spanish-speaking children / by Guy Brett McNiel","T 1958 .M235p"
"Manchester, Arthur H","A comparison of Novalis's religious views with those of Joseph von Eichendorff, Clemens Brentano and Achim von Arnim as expressed in their lyric poetry / by Arthur H. Manchester","T 1958 .M312c"
"Marburger, Donna Rae","An evaluation, based on the returns of questionnaires given to alumnae, of the major physical education program for women at West Texas State College / by Donna Rae Marburger","T 1958 .M329e"
"Marmion, Keith Robert","An analytical study of the hydraulics of ground water recharge by pits and trenches / by Keith Robert Marmion","T 1958 .M345a"
"Mardock, Robert Winston","The humanitarians and post-Civil War indian policy / by Robert Winston Mardock","T 1958 .M334h"
"Martic, Milos","The international regime on the Danube River with special emphasis on the post-war period : 1945-1954 / by Milos Martic","T 1958 .M362i"
"Martinez, Joseph Mack","Ion exchange equilibria between the mercuric ion and a cation exchange resin / by Joseph Mack Martinez","T 1958 .M366i"
"Masden, Glenn William","Field characteristics in the Fresnel region of an ultrasonic sound tranducer and Design of an improved transducer / by Glenn William Masden","T 1958 .M377f"
"Meyers, Everett Eugene","Dynamic simulation of aircraft problems on the Heath Electronic Analog Computer / by Everett Eugene Meyers","T 1958 .M576d"
"Moone, Janet Ruth","An environmental appraisal of the desert culture concept / by Janet Ruth Moone","T 1958 .M779e"
"Moore, Thomas C","Effects of gibberellic acid and cold treatment on the dwarf telephone pea / by Thomas Carrol Moore","T 1958 .M7863e"
"Mortell, Joan Frances","A study of the factors influencing the vocational choice of a limited number of students / by Joan Frances Mortell","T 1958 .M842s"
"Musselman, Dayton L","Patterns of circumstances related to problems expressed by seventh and eighth grade pupils / by Dayton L. Musselman","T 1958 .M975p"
"Nall, Alfred Wallace","The academic success of transfers to the junior level at the University of Colorado / by Alfred Wallace Nall","T 1958 .N149a"
"Nicholson, Jack Bertrand","The problem of Danzig in Polish and German foreign relations 1918-1939 / by Jack Bertrand Nicholson","T 1958 .N523p"
